product_id,product_month,ciiquantity_month
2185,2016-06-01,35.1068511963
2186,2016-06-01,160.765560913
2187,2016-06-01,88.4551254273
2188,2016-06-01,83.6552139282
2189,2016-06-01,99.0434387208
2190,2016-06-01,59.7200027466
2191,2016-06-01,57.3296279907
2192,2016-06-01,246.073248291
2193,2016-06-01,53.0190925598
2194,2016-06-01,207.461871338
2195,2016-06-01,185.033554077
2196,2016-06-01,112.942481995
2197,2016-06-01,97.9228240967
2198,2016-06-01,159.730560303
2199,2016-06-01,79.4510116577
2200,2016-06-01,133.768661499
2201,2016-06-01,130.905400085
2202,2016-06-01,124.403182983
2203,2016-06-01,68.7729293823
2204,2016-06-01,50.1954650879
2205,2016-06-01,47.9902297974
2206,2016-06-01,33.8279396057
2207,2016-06-01,85.9950256348
2208,2016-06-01,137.863885498
2209,2016-06-01,118.614736939
2210,2016-06-01,1283.20117187
2211,2016-06-01,169.31359253
2212,2016-06-01,76.0524566651
2213,2016-06-01,94.23072052
2214,2016-06-01,221.434738159
2215,2016-06-01,33.6681541443
2216,2016-06-01,88.7582321167
2217,2016-06-01,255.194293213
2218,2016-06-01,52.7904808044
2219,2016-06-01,99.1443634034
2220,2016-06-01,146.472348023
2221,2016-06-01,438.678393554
2222,2016-06-01,59.473387909
2223,2016-06-01,93.7878082275
2224,2016-06-01,60.058972168
2225,2016-06-01,153.875009156
2226,2016-06-01,225.503829956
2227,2016-06-01,43.3305870056
2228,2016-06-01,83.4637390137
2229,2016-06-01,95.6508621216
2230,2016-06-01,208.372113037
2231,2016-06-01,96.8369827271
2232,2016-06-01,109.665046692
2233,2016-06-01,134.71489563
2234,2016-06-01,105.417410278
2235,2016-06-01,247.528543091
2236,2016-06-01,85.8788696289
2237,2016-06-01,124.676142883
2238,2016-06-01,55.4730003357
2239,2016-06-01,104.921324158
2240,2016-06-01,101.594953918
2241,2016-06-01,25.1372631073
2242,2016-06-01,195.028619385
2243,2016-06-01,215.187664795
2244,2016-06-01,131.751965332
2245,2016-06-01,89.2386230469
2246,2016-06-01,134.022683716
2247,2016-06-01,126.139134217
2248,2016-06-01,100.403340149
2249,2016-06-01,305.274285889
2250,2016-06-01,77.1767089844
2251,2016-06-01,87.6282852173
2252,2016-06-01,243.295773316
2253,2016-06-01,111.038516235
2254,2016-06-01,52.3321029663
2255,2016-06-01,45.3668823242
2256,2016-06-01,64.7968612671
2257,2016-06-01,93.5143753052
2258,2016-06-01,121.572457886
2259,2016-06-01,148.211938477
2260,2016-06-01,48.4759864807
2261,2016-06-01,208.140072632
2262,2016-06-01,257.100830078
2263,2016-06-01,101.842982483
2264,2016-06-01,63.4817276001
2265,2016-06-01,57.2432731629
2266,2016-06-01,31.2485378266
2267,2016-06-01,60.0722801208
2268,2016-06-01,132.986636352
2269,2016-06-01,42.789238739
2270,2016-06-01,39.0119071961
2271,2016-06-01,190.340985107
2272,2016-06-01,123.090608215
2273,2016-06-01,137.897842407
2274,2016-06-01,115.630189514
2275,2016-06-01,308.20444336
2276,2016-06-01,106.595806885
2277,2016-06-01,104.122892761
2278,2016-06-01,93.0648284912
2279,2016-06-01,72.2269134521
2280,2016-06-01,33.9835144043
2281,2016-06-01,40.8635505676
2282,2016-06-01,83.6159210205
2283,2016-06-01,49.669959259
2284,2016-06-01,45.5092269897
2285,2016-06-01,114.824758911
2286,2016-06-01,36.0690010071
2287,2016-06-01,205.71690979
2288,2016-06-01,96.759236145
2289,2016-06-01,85.9893783569
2290,2016-06-01,115.379850769
2291,2016-06-01,127.975668335
2292,2016-06-01,254.908581543
2293,2016-06-01,69.3284606934
2294,2016-06-01,144.649481201
2295,2016-06-01,116.460783386
2296,2016-06-01,84.0930084228
2297,2016-06-01,33.2927680969
2298,2016-06-01,130.899575806
2299,2016-06-01,128.318626404
2300,2016-06-01,48.3511665344
2301,2016-06-01,261.947912597
2302,2016-06-01,113.010784912
2303,2016-06-01,88.3702972412
2304,2016-06-01,100.110914612
2305,2016-06-01,64.4094467163
2306,2016-06-01,31.6416862488
2307,2016-06-01,187.912371826
2308,2016-06-01,221.814712525
2309,2016-06-01,55.3861854553
2310,2016-06-01,182.597930908
2311,2016-06-01,77.7611450195
2312,2016-06-01,190.398132324
2313,2016-06-01,244.673522949
2314,2016-06-01,192.279043579
2315,2016-06-01,80.2303482056
2316,2016-06-01,43.0985420227
2317,2016-06-01,62.3475082397
2318,2016-06-01,356.856549072
2319,2016-06-01,243.888513184
2320,2016-06-01,98.3613662719
2321,2016-06-01,78.7647125244
2322,2016-06-01,640.415393067
2323,2016-06-01,195.614483643
2324,2016-06-01,246.088018799
2325,2016-06-01,65.2330307007
2326,2016-06-01,47.1052810669
2327,2016-06-01,103.438006592
2328,2016-06-01,76.8254425049
2329,2016-06-01,132.105133057
2330,2016-06-01,66.336076355
2331,2016-06-01,120.864483642
2332,2016-06-01,119.176168823
2333,2016-06-01,71.4498825073
2334,2016-06-01,150.941763305
2335,2016-06-01,33.1190654754
2336,2016-06-01,45.6148292542
2337,2016-06-01,166.037576294
2338,2016-06-01,69.61096344
2339,2016-06-01,111.972982788
2340,2016-06-01,99.982583618
2341,2016-06-01,92.8549194336
2342,2016-06-01,80.6633972168
2343,2016-06-01,30.3905258179
2344,2016-06-01,33.025553894
2345,2016-06-01,102.536889648
2346,2016-06-01,205.934628296
2347,2016-06-01,93.9885452272
2348,2016-06-01,65.1869552612
2349,2016-06-01,219.872714233
2350,2016-06-01,102.464682007
2351,2016-06-01,220.823684692
2352,2016-06-01,28.4242630005
2353,2016-06-01,184.162228393
2354,2016-06-01,156.089776611
2355,2016-06-01,100.014692688
2356,2016-06-01,47.7832206726
2357,2016-06-01,62.4602645874
2358,2016-06-01,47.0868240356
2359,2016-06-01,140.700479126
2360,2016-06-01,515.160900879
2361,2016-06-01,159.994970703
2362,2016-06-01,35.4500068665
2363,2016-06-01,62.1653656006
2364,2016-06-01,123.191470337
2365,2016-06-01,47.5360534668
2366,2016-06-01,109.016221619
2367,2016-06-01,100.365034485
2368,2016-06-01,94.6402526856
2369,2016-06-01,72.4171432495
2370,2016-06-01,67.5949050904
2371,2016-06-01,126.51101532
2372,2016-06-01,90.4515396118
2373,2016-06-01,100.026589966
2374,2016-06-01,174.888827515
2375,2016-06-01,36.1066871643
2376,2016-06-01,64.1714355469
2377,2016-06-01,386.938726806
2378,2016-06-01,76.5819747925
2379,2016-06-01,80.4367919922
2380,2016-06-01,90.19455719
2381,2016-06-01,44.4322822571
2382,2016-06-01,30.2489936829
2383,2016-06-01,73.3932769776
2384,2016-06-01,104.649942017
2385,2016-06-01,124.260293579
2386,2016-06-01,43.1456100464
2387,2016-06-01,155.75118103
2388,2016-06-01,93.0849716187
2389,2016-06-01,125.495027161
2390,2016-06-01,216.597625732
2391,2016-06-01,83.0583969116
2392,2016-06-01,117.894509887
2393,2016-06-01,159.897180176
2394,2016-06-01,130.35112915
2395,2016-06-01,35.5871124268
2396,2016-06-01,369.871942139
2397,2016-06-01,220.591125488
2398,2016-06-01,56.5381134033
2399,2016-06-01,96.7515579225
2400,2016-06-01,67.0147842407
2401,2016-06-01,56.0549659729
2402,2016-06-01,132.231390381
2403,2016-06-01,40.8045547485
2404,2016-06-01,85.7263671875
2405,2016-06-01,107.15486145
2406,2016-06-01,43.0849052429
2407,2016-06-01,46.804889679
2408,2016-06-01,87.9863769531
2409,2016-06-01,87.792137146
2410,2016-06-01,126.131408692
2411,2016-06-01,33.8197143555
2412,2016-06-01,66.4183547974
2413,2016-06-01,51.9835830688
2414,2016-06-01,131.967475891
2415,2016-06-01,53.0893409729
2416,2016-06-01,35.9173591613
2417,2016-06-01,64.5398605346
2418,2016-06-01,87.9479843139
2419,2016-06-01,138.685150147
2420,2016-06-01,31.4551189422
2421,2016-06-01,68.0308929443
2422,2016-06-01,62.6568130493
2423,2016-06-01,100.846659851
2424,2016-06-01,88.7727630615
2425,2016-06-01,21.0494514465
2426,2016-06-01,64.5291748047
2427,2016-06-01,54.7515090942
2428,2016-06-01,102.128796387
2429,2016-06-01,33.2365600586
2430,2016-06-01,64.9961761474
2431,2016-06-01,47.3316795349
2432,2016-06-01,123.842936706
2433,2016-06-01,35.7074401856
2434,2016-06-01,94.0875793456
2435,2016-06-01,26.966468811
2436,2016-06-01,135.491989136
2437,2016-06-01,59.143573761
2438,2016-06-01,83.8555404663
2439,2016-06-01,108.913934326
2440,2016-06-01,44.3488716125
2441,2016-06-01,178.327059936
2442,2016-06-01,37.8365013122
2443,2016-06-01,47.4001754761
2444,2016-06-01,45.9192459107
2445,2016-06-01,30.4812446594
2446,2016-06-01,68.0174133301
2447,2016-06-01,180.969845581
2448,2016-06-01,186.925448608
2449,2016-06-01,35.5685028076
2450,2016-06-01,148.414614868
2451,2016-06-01,130.633700562
2452,2016-06-01,69.5546524048
2453,2016-06-01,25.8603000641
2454,2016-06-01,25.1637470246
2455,2016-06-01,101.40920105
2456,2016-06-01,84.7115585327
2457,2016-06-01,32.5408920288
2458,2016-06-01,283.540740967
2459,2016-06-01,110.853871155
2460,2016-06-01,57.5988296508
2461,2016-06-01,31.6743988037
2462,2016-06-01,112.03664093
2463,2016-06-01,107.419587707
2464,2016-06-01,157.966421508
2465,2016-06-01,66.0977363587
2466,2016-06-01,129.687530518
2467,2016-06-01,81.5198486328
2468,2016-06-01,49.8309555054
2469,2016-06-01,42.2805526734
2470,2016-06-01,34.1577651977
2471,2016-06-01,53.2901420593
2472,2016-06-01,52.0903503418
2473,2016-06-01,98.3171157836
2474,2016-06-01,135.806988525
2475,2016-06-01,20.0000816345
2476,2016-06-01,32.8519889832
2477,2016-06-01,23.2152496338
2478,2016-06-01,36.3136390686
2479,2016-06-01,63.8689994812
2480,2016-06-01,147.395254516
2481,2016-06-01,96.4365524292
2482,2016-06-01,34.6165115356
2483,2016-06-01,127.238284302
2484,2016-06-01,102.2157547
2485,2016-06-01,33.8430030823
2486,2016-06-01,116.0293396
2487,2016-06-01,25.0281719208
2488,2016-06-01,63.0825164795
2489,2016-06-01,216.928994751
2490,2016-06-01,162.5265625
2491,2016-06-01,57.7445709228
2492,2016-06-01,42.5207618713
2493,2016-06-01,23.8743732452
2494,2016-06-01,55.110913086
2495,2016-06-01,43.3852882385
2496,2016-06-01,51.5131988525
2497,2016-06-01,86.9137176514
2498,2016-06-01,100.400273132
2499,2016-06-01,70.9297775268
2500,2016-06-01,39.0947296143
2501,2016-06-01,45.0730056762
2502,2016-06-01,144.909033203
2503,2016-06-01,56.5282714843
2504,2016-06-01,61.2511810303
2505,2016-06-01,83.3823577881
2506,2016-06-01,27.4313236237
2507,2016-06-01,41.6765014648
2508,2016-06-01,55.9821685791
2509,2016-06-01,77.7606140137
2510,2016-06-01,73.9470291138
2511,2016-06-01,54.8314125061
2512,2016-06-01,88.2675827027
2513,2016-06-01,35.4621078491
2514,2016-06-01,87.7376312255
2515,2016-06-01,229.26274414
2516,2016-06-01,110.453439331
2517,2016-06-01,124.441429138
2518,2016-06-01,69.483392334
2519,2016-06-01,71.2470703125
2520,2016-06-01,623.612609863
2521,2016-06-01,133.041046142
2522,2016-06-01,384.383551025
2523,2016-06-01,248.114660644
2524,2016-06-01,76.8024475097
2525,2016-06-01,498.740795898
2526,2016-06-01,168.994152832
2527,2016-06-01,234.588128662
2528,2016-06-01,1041.42277832
2529,2016-06-01,127.89342804
2530,2016-06-01,79.9126831055
2531,2016-06-01,209.885391236
2532,2016-06-01,235.743487549
2533,2016-06-01,306.860400391
2534,2016-06-01,284.891809082
2535,2016-06-01,389.027575684
2536,2016-06-01,1228.0526123
2537,2016-06-01,36.0559432984
2538,2016-06-01,99.0421066284
2539,2016-06-01,140.900399781
2540,2016-06-01,226.833691406
2541,2016-06-01,79.4906555176
2542,2016-06-01,522.097753906
2543,2016-06-01,604.014355468
2544,2016-06-01,43.1554199219
2545,2016-06-01,38.4118202209
2546,2016-06-01,64.6254699707
2547,2016-06-01,329.736810303
2548,2016-06-01,456.0534729
2549,2016-06-01,65.7797225952
2550,2016-06-01,113.161355591
2551,2016-06-01,72.4698776245
2552,2016-06-01,78.7307052612
2553,2016-06-01,61.8437278747
2554,2016-06-01,92.3145217895
2555,2016-06-01,122.533518982
2556,2016-06-01,41.5493694306
2557,2016-06-01,175.480133057
2558,2016-06-01,135.380007935
2559,2016-06-01,402.763586425
2560,2016-06-01,217.302944947
2561,2016-06-01,390.273468018
2562,2016-06-01,98.6807891842
2563,2016-06-01,176.617001342
2564,2016-06-01,224.888278198
2565,2016-06-01,89.9147369385
2566,2016-06-01,137.703048706
2567,2016-06-01,181.215563965
2568,2016-06-01,134.049850464
2569,2016-06-01,112.57144165
2570,2016-06-01,214.083407593
2571,2016-06-01,447.662811279
2572,2016-06-01,50.2731468201
2573,2016-06-01,37.847731781
2574,2016-06-01,100.202490234
2575,2016-06-01,106.974058533
2576,2016-06-01,238.699426269
2577,2016-06-01,140.873483276
2578,2016-06-01,72.3009506225
2579,2016-06-01,178.069894409
2580,2016-06-01,161.883068847
2581,2016-06-01,57.3307624817
2582,2016-06-01,121.990109253
2583,2016-06-01,81.5601364136
2584,2016-06-01,243.147470093
2585,2016-06-01,144.529397583
2586,2016-06-01,752.913342285
2587,2016-06-01,177.394476318
2588,2016-06-01,182.287783813
2589,2016-06-01,148.785992431
2590,2016-06-01,98.7470855711
2591,2016-06-01,46.9725990295
2592,2016-06-01,188.92225647
2593,2016-06-01,182.422418213
2594,2016-06-01,91.9970581054
2595,2016-06-01,45.5855880737
2596,2016-06-01,529.673205567
2597,2016-06-01,36.1629562378
2598,2016-06-01,53.5450927734
2599,2016-06-01,126.333493042
2600,2016-06-01,548.011962891
2601,2016-06-01,107.61002655
2602,2016-06-01,36.1401802063
2603,2016-06-01,123.391020202
2604,2016-06-01,510.0328125
2605,2016-06-01,36.9280006409
2606,2016-06-01,590.261279297
2607,2016-06-01,106.23148346
2608,2016-06-01,712.689624024
2609,2016-06-01,136.857702637
2610,2016-06-01,79.4585952759
2611,2016-06-01,29.3746009827
2612,2016-06-01,79.5343780518
2613,2016-06-01,53.4816345215
2614,2016-06-01,29.8157680511
2615,2016-06-01,157.37543335
2616,2016-06-01,35.5317955017
2617,2016-06-01,118.665129089
2618,2016-06-01,140.76842041
2619,2016-06-01,150.112783813
2620,2016-06-01,63.4048843384
2621,2016-06-01,559.557299805
2622,2016-06-01,94.2058563233
2623,2016-06-01,489.190167236
2624,2016-06-01,569.031152344
2625,2016-06-01,84.4344711304
2626,2016-06-01,340.882800293
2627,2016-06-01,77.9625839234
2628,2016-06-01,382.72154541
2629,2016-06-01,437.937213135
2630,2016-06-01,640.373498535
2631,2016-06-01,122.524284363
2632,2016-06-01,108.410342407
2633,2016-06-01,135.56774292
2634,2016-06-01,151.973034668
2635,2016-06-01,162.099520874
2636,2016-06-01,78.4402679443
2637,2016-06-01,204.854498291
2638,2016-06-01,196.481192017
2639,2016-06-01,91.9617752075
2640,2016-06-01,249.649975586
2641,2016-06-01,56.4434585571
2642,2016-06-01,25.4316719055
2643,2016-06-01,26.6217170715
2644,2016-06-01,84.0874603272
2645,2016-06-01,46.8608764649
2646,2016-06-01,53.1719413757
2647,2016-06-01,54.5716400147
2648,2016-06-01,102.894604493
2649,2016-06-01,244.615878296
2650,2016-06-01,53.2129302978
2651,2016-06-01,136.018344117
2652,2016-06-01,164.888265991
2653,2016-06-01,88.7250778198
2654,2016-06-01,46.3377418518
2655,2016-06-01,21.6816246033
2656,2016-06-01,50.2209579468
2657,2016-06-01,20.9975284576
2658,2016-06-01,213.900021362
2659,2016-06-01,42.150276947
2660,2016-06-01,50.1658416748
2661,2016-06-01,64.8038734436
2662,2016-06-01,88.188645935
2663,2016-06-01,154.479577637
2664,2016-06-01,87.2438354492
2665,2016-06-01,35.1391151428
2666,2016-06-01,99.2707733152
2667,2016-06-01,35.158089447
2668,2016-06-01,82.5393280029
2669,2016-06-01,29.7652061462
2670,2016-06-01,72.7437255859
2671,2016-06-01,71.2038131713
2672,2016-06-01,126.576885986
2673,2016-06-01,256.048999024
2674,2016-06-01,85.8640731812
2675,2016-06-01,191.995532227
2676,2016-06-01,164.069244385
2677,2016-06-01,123.405705261
2678,2016-06-01,142.137411499
2679,2016-06-01,147.572579956
2680,2016-06-01,155.926379394
2681,2016-06-01,52.4607162476
2682,2016-06-01,135.908969116
2683,2016-06-01,49.3820579529
2684,2016-06-01,258.350637818
2685,2016-06-01,271.56486206
2686,2016-06-01,237.285601807
2687,2016-06-01,90.0791870117
2688,2016-06-01,58.040032959
2689,2016-06-01,98.9669174194
2690,2016-06-01,50.5824256897
2691,2016-06-01,110.644160461
2692,2016-06-01,76.2519699096
2693,2016-06-01,186.515887451
2694,2016-06-01,134.14793396
2695,2016-06-01,92.4041290283
2696,2016-06-01,173.33963623
2697,2016-06-01,553.919555664
2698,2016-06-01,818.574450684
2699,2016-06-01,159.95895691
2700,2016-06-01,146.478900147
2701,2016-06-01,840.560876465
2702,2016-06-01,88.1345825195
2703,2016-06-01,185.400482178
2704,2016-06-01,397.378936767
2705,2016-06-01,149.157336426
2706,2016-06-01,347.01998291
2707,2016-06-01,391.380426026
2708,2016-06-01,146.458602905
2709,2016-06-01,368.049688721
2710,2016-06-01,123.352272034
2711,2016-06-01,1072.48178711
2712,2016-06-01,542.252795411
2713,2016-06-01,132.227340698
2714,2016-06-01,107.955819702
2715,2016-06-01,125.350253296
2716,2016-06-01,158.285113526
2717,2016-06-01,107.393400574
2718,2016-06-01,457.965051269
2719,2016-06-01,163.532363891
2720,2016-06-01,179.184338379
2721,2016-06-01,204.943695068
2722,2016-06-01,467.956347656
2723,2016-06-01,59.4958328247
2724,2016-06-01,192.443862915
2725,2016-06-01,96.6685943603
2726,2016-06-01,306.86038208
2727,2016-06-01,140.833242798
2728,2016-06-01,63.9421607971
2729,2016-06-01,236.914337158
2730,2016-06-01,123.621524048
2731,2016-06-01,83.5645446777
2732,2016-06-01,111.700294494
2733,2016-06-01,197.977255249
2734,2016-06-01,1344.046875
2735,2016-06-01,87.4608291626
2736,2016-06-01,36.1932853699
2737,2016-06-01,29.7124782562
2738,2016-06-01,48.9047920227
2739,2016-06-01,135.482687378
2740,2016-06-01,144.694625854
2741,2016-06-01,128.895559693
2742,2016-06-01,44.8437339783
2743,2016-06-01,52.0691467285
2744,2016-06-01,84.9942428589
2745,2016-06-01,56.8661979675
2746,2016-06-01,54.4798110962
2747,2016-06-01,35.1853012085
2748,2016-06-01,52.4041015625
2749,2016-06-01,32.6592590332
2750,2016-06-01,61.8830871582
2751,2016-06-01,61.2719802857
2752,2016-06-01,54.604953003
2753,2016-06-01,45.5947975159
2754,2016-06-01,173.409124756
2755,2016-06-01,107.698724365
2756,2016-06-01,115.28291626
2757,2016-06-01,60.818258667
2758,2016-06-01,73.0834457398
2759,2016-06-01,259.523590088
2760,2016-06-01,26.9165710449
2761,2016-06-01,59.7329147338
2762,2016-06-01,63.8912841797
2763,2016-06-01,68.5218902588
2764,2016-06-01,108.575425721
2765,2016-06-01,97.8841262817
2766,2016-06-01,80.6678848266
2767,2016-06-01,59.2422065735
2768,2016-06-01,52.872959137
2769,2016-06-01,33.5205696106
2770,2016-06-01,62.7372558594
2771,2016-06-01,355.597021484
2772,2016-06-01,154.488757324
2773,2016-06-01,29.0643672943
2774,2016-06-01,81.2771728515
2775,2016-06-01,198.663510132
2776,2016-06-01,111.437344361
2777,2016-06-01,69.5601425171
2778,2016-06-01,79.6393737793
2779,2016-06-01,432.532562256
2780,2016-06-01,241.41065979
2781,2016-06-01,127.262860107
2782,2016-06-01,72.4965789795
2783,2016-06-01,26.3463623047
2784,2016-06-01,90.4843231201
2785,2016-06-01,159.554727173
2786,2016-06-01,232.947485352
2787,2016-06-01,31.0402366638
2788,2016-06-01,83.811618042
2789,2016-06-01,40.0823348999
2790,2016-06-01,54.7951377869
2791,2016-06-01,30.146590805
2792,2016-06-01,37.1084129333
2793,2016-06-01,58.5574493408
2794,2016-06-01,24.9687484741
2795,2016-06-01,107.791691589
2796,2016-06-01,82.4719696045
2797,2016-06-01,156.315420532
2798,2016-06-01,81.0684280396
2799,2016-06-01,58.4997817993
2800,2016-06-01,186.074447632
2801,2016-06-01,24.6809165954
2802,2016-06-01,73.3114044189
2803,2016-06-01,67.2040641785
2804,2016-06-01,110.326654053
2805,2016-06-01,63.2002593994
2806,2016-06-01,102.375045777
2807,2016-06-01,64.7219696045
2808,2016-06-01,59.3148254395
2809,2016-06-01,22.806760788
2810,2016-06-01,93.234703064
2811,2016-06-01,35.0648200989
2812,2016-06-01,118.78316803
2813,2016-06-01,25.7041160583
2814,2016-06-01,36.6477310181
2815,2016-06-01,31.2821170807
2816,2016-06-01,17.1811567306
2817,2016-06-01,19.0975162506
2818,2016-06-01,46.7532661438
2819,2016-06-01,17.7777484894
2820,2016-06-01,14.6113039017
2821,2016-06-01,19.1160255432
2822,2016-06-01,18.8370101929
2823,2016-06-01,30.6473941803
2824,2016-06-01,16.1761276245
2825,2016-06-01,16.8903549194
2826,2016-06-01,19.1709541321
2827,2016-06-01,78.6880081177
2828,2016-06-01,39.9024871827
2829,2016-06-01,30.509210968
2830,2016-06-01,27.34737854
2831,2016-06-01,80.4391525268
2832,2016-06-01,40.1672828674
2833,2016-06-01,36.8393630981
2834,2016-06-01,149.025839233
2835,2016-06-01,65.4171676636
2836,2016-06-01,605.581286621
2837,2016-06-01,104.774790955
2838,2016-06-01,425.444232177
2839,2016-06-01,61.7482711792
2840,2016-06-01,205.848321533
2841,2016-06-01,38.0931182861
2842,2016-06-01,719.815600586
2843,2016-06-01,151.026846313
2844,2016-06-01,117.145404053
2845,2016-06-01,100.198278808
2846,2016-06-01,91.0192718506
2847,2016-06-01,100.409739685
2848,2016-06-01,70.3677703857
2849,2016-06-01,30.0119239807
2850,2016-06-01,31.6623901367
2851,2016-06-01,25.8413635254
2852,2016-06-01,86.7096847534
2853,2016-06-01,63.750402832
2854,2016-06-01,111.005435181
2855,2016-06-01,198.04197998
2856,2016-06-01,1113.97009277
2857,2016-06-01,26.9044807434
2858,2016-06-01,47.3555511475
2859,2016-06-01,340.082281494
2860,2016-06-01,56.9564323425
2861,2016-06-01,59.06665802
2862,2016-06-01,113.639831543
2863,2016-06-01,168.993618774
2864,2016-06-01,97.7939407349
2865,2016-06-01,153.560012817
2866,2016-06-01,163.373199463
2867,2016-06-01,480.629980469
2868,2016-06-01,28.6594734192
2869,2016-06-01,116.556825256
2870,2016-06-01,41.8944770813
2871,2016-06-01,40.136642456
2872,2016-06-01,105.163316345
2873,2016-06-01,85.6515274048
2874,2016-06-01,191.752700806
2875,2016-06-01,423.307733155
2876,2016-06-01,99.7729019165
2877,2016-06-01,713.244165039
2878,2016-06-01,31.7245910644
2879,2016-06-01,68.0937057495
2880,2016-06-01,60.9529090881
2881,2016-06-01,204.461691284
2882,2016-06-01,160.083132935
2883,2016-06-01,99.4263549805
2884,2016-06-01,44.6331077575
2885,2016-06-01,158.672769165
2886,2016-06-01,85.8515533447
2887,2016-06-01,348.765081787
2888,2016-06-01,91.1390701294
2889,2016-06-01,127.491879273
2890,2016-06-01,108.51842804
2891,2016-06-01,196.731484985
2892,2016-06-01,46.8350212097
2893,2016-06-01,45.0310653686
2894,2016-06-01,66.5649353028
2895,2016-06-01,56.8196777344
2896,2016-06-01,79.245123291
2897,2016-06-01,41.442477417
2898,2016-06-01,50.8038291931
2899,2016-06-01,52.558505249
2900,2016-06-01,129.378546143
2901,2016-06-01,31.9001502991
2902,2016-06-01,110.268476868
2903,2016-06-01,68.9043594361
2904,2016-06-01,123.5878479
2905,2016-06-01,77.2024703979
2906,2016-06-01,113.130378723
2907,2016-06-01,64.1288146973
2908,2016-06-01,55.6137458801
2909,2016-06-01,63.0419204712
2910,2016-06-01,226.081658935
2911,2016-06-01,213.818478393
2912,2016-06-01,36.3085739136
2913,2016-06-01,46.6306838989
2914,2016-06-01,115.635740662
2915,2016-06-01,47.5483825684
2916,2016-06-01,46.0224868775
2917,2016-06-01,56.2807144165
2918,2016-06-01,78.3336761475
2919,2016-06-01,63.3069946289
2920,2016-06-01,82.6909835815
2921,2016-06-01,105.01552124
2922,2016-06-01,121.925126648
2923,2016-06-01,82.8467178345
2924,2016-06-01,71.2474151611
2925,2016-06-01,82.9036422729
2926,2016-06-01,85.5729492187
2927,2016-06-01,113.694314576
2928,2016-06-01,61.8852409362
2929,2016-06-01,448.422943115
2930,2016-06-01,129.848480224
2931,2016-06-01,50.5680610657
2932,2016-06-01,223.831378173
2933,2016-06-01,31.897277832
2934,2016-06-01,209.719515991
2935,2016-06-01,147.721868897
2936,2016-06-01,199.424609375
2937,2016-06-01,98.8606018067
2938,2016-06-01,122.162194824
2939,2016-06-01,323.10447998
2940,2016-06-01,74.2412353516
2941,2016-06-01,68.7319793701
2942,2016-06-01,191.530166626
2943,2016-06-01,193.111422729
2944,2016-06-01,140.242141723
2945,2016-06-01,53.1059532166
2946,2016-06-01,70.1846023559
2947,2016-06-01,82.5090423584
2948,2016-06-01,245.44032898
2949,2016-06-01,66.4670288086
2950,2016-06-01,107.475747681
2951,2016-06-01,192.888964844
2952,2016-06-01,240.137246704
2953,2016-06-01,135.662142944
2954,2016-06-01,139.369073486
2955,2016-06-01,167.220242309
2956,2016-06-01,93.1314956665
2957,2016-06-01,139.159512329
2958,2016-06-01,279.226312256
2959,2016-06-01,123.132060242
2960,2016-06-01,161.101937866
2961,2016-06-01,47.9650260925
2962,2016-06-01,143.222918701
2963,2016-06-01,332.792285157
2964,2016-06-01,62.0695335388
2965,2016-06-01,221.664810181
2966,2016-06-01,84.7135848999
2967,2016-06-01,164.007888794
2968,2016-06-01,111.369400025
2969,2016-06-01,59.2267906189
2970,2016-06-01,137.301606751
2971,2016-06-01,56.306439209
2972,2016-06-01,47.3575462341
2973,2016-06-01,85.8168457032
2974,2016-06-01,94.3801162719
2975,2016-06-01,221.283685303
2976,2016-06-01,116.774688721
2977,2016-06-01,68.5010620117
2978,2016-06-01,93.9540100097
2979,2016-06-01,179.497555542
2980,2016-06-01,68.6645050049
2981,2016-06-01,270.952246093
2982,2016-06-01,111.063452149
2983,2016-06-01,67.8549362183
2984,2016-06-01,70.2572555542
2985,2016-06-01,58.1291847229
2986,2016-06-01,53.5428230286
2987,2016-06-01,135.675949096
2988,2016-06-01,129.890164185
2989,2016-06-01,54.2092948914
2990,2016-06-01,31.5738620758
2991,2016-06-01,88.9448776245
2992,2016-06-01,55.3843780517
2993,2016-06-01,169.851699829
2994,2016-06-01,83.5197921753
2995,2016-06-01,354.795239257
2996,2016-06-01,133.046502686
2997,2016-06-01,122.711671448
2998,2016-06-01,110.527882385
2999,2016-06-01,80.7672920227
3000,2016-06-01,218.205734253
3001,2016-06-01,80.4924621582
3002,2016-06-01,62.2485305786
3003,2016-06-01,21.0900409699
3004,2016-06-01,157.574847412
3005,2016-06-01,36.9088592529
3006,2016-06-01,76.4228927612
3007,2016-06-01,132.937564087
3008,2016-06-01,200.525695801
3009,2016-06-01,77.9498199463
3010,2016-06-01,284.655505371
3011,2016-06-01,73.4924209595
3012,2016-06-01,86.7391494751
3013,2016-06-01,126.879803467
3014,2016-06-01,159.475427246
3015,2016-06-01,151.491595459
3016,2016-06-01,392.556866455
3017,2016-06-01,62.3315979004
3018,2016-06-01,59.443549347
3019,2016-06-01,307.229449463
3020,2016-06-01,130.08329773
3021,2016-06-01,281.863122558
3022,2016-06-01,49.1258346557
3023,2016-06-01,116.679574585
3024,2016-06-01,25.7176799774
3025,2016-06-01,101.063737488
3026,2016-06-01,120.066235352
3027,2016-06-01,109.186283875
3028,2016-06-01,19.3227901459
3029,2016-06-01,49.8899185181
3030,2016-06-01,43.7503593444
3031,2016-06-01,83.0285247803
